startup_id,startup_name,industry,country,city_tier,founded_year,founders_count,female_founder,funding_rounds,total_funding_usd,last_funding_year,investor_count,has_vc,has_angel,employees,burn_rate_usd_monthly,annual_revenue_usd,profitability,customer_count,churn_rate_percent,milestones,patents_count,market_size_usd,valuation_usd,remote_work_policy,age_first_funding_year,status,closure_reason
11313,Startup_11313,Cybersecurity,Brazil,Tier3,2012,3,0,0,3320476.75,2017,6,0,0,7,103075.2421875,664360.4375,Not Profitable,48887,47.4500007629395,2,0,118864848,58384588,Hybrid,2,operating,Operating
11314,Startup_11314,Ecommerce,India,Tier2,2019,3,0,0,13846652,2019,8,0,1,20,146385.09375,183223.8125,Not Profitable,200,26.4699993133545,7,0,404118688,11789198,Hybrid,3,closed,Ran out of cash
11315,Startup_11315,HealthTech,Netherlands,Tier2,2022,4,0,2,3904216.75,2017,6,0,0,20,45030.1171875,533493.375,Break-even,2921,26.4699993133545,5,1,42933500,298212.21875,Hybrid,6,closed,Operating
11316,Startup_11316,FoodTech,India,Tier3,2003,2,0,0,1773797,2017,0,1,1,37,581160.5,36988.58203125,Not Profitable,2174,26.4699993133545,5,3,23731478,12112587,Remote,5,closed,Ran out of cash
11317,Startup_11317,AI,USA,Tier1,2021,3,0,4,3986520.25,2005,7,1,1,18,370569.96875,1219247.5,Profitable,1747,26.4699993133545,3,3,18114398,5440500,Office,3,acquired,Operating
11318,Startup_11318,Logistics,USA,Tier2,2005,3,0,0,663365.0625,2016,0,1,1,13,308608.375,422768.53125,Profitable,1589,26.4699993133545,1,1,2149523456,3624670.75,Hybrid,1,operating,Acquired talent
11319,Startup_11319,Fintech,Israel,Tier1,2012,1,0,5,2242026.5,2009,6,1,0,73,81808.7265625,6427496,Not Profitable,7570,43.0900001525879,3,1,522765312,1071623,Hybrid,3,operating,Market competition
11320,Startup_11320,Ecommerce,USA,Tier1,2009,4,0,3,3320476.75,2024,10,1,1,10,215959.53125,1219247.5,Profitable,8154,26.4699993133545,6,1,124511016,8932885,Office,4,operating,Operating
11321,Startup_11321,Cybersecurity,Singapore,Tier1,2002,4,0,4,5984492,2017,5,1,0,1,293681.6875,269662.3125,Not Profitable,2957,26.4699993133545,5,0,5795208,8932885,Hybrid,1,closed,Operating
11322,Startup_11322,EdTech,Netherlands,Tier1,2008,3,1,3,43438776,2007,2,1,1,20,19255.0234375,1219247.5,Profitable,2957,56.4900016784668,5,1,37429644,8932885,Remote,3,ipo,Operating
11323,Startup_11323,Gaming,Australia,Tier1,2014,3,0,5,750006.6875,2011,11,0,1,26,49052.10546875,38024.765625,Not Profitable,21242,26.4699993133545,7,3,5187702.5,21551722,Office,0,acquired,Market competition
11324,Startup_11324,TravelTech,Germany,Tier3,2004,4,0,1,35202008,2020,3,1,1,15,997233.5625,639838.25,Not Profitable,2957,22.4599990844727,5,2,15787856,147646944,Hybrid,5,closed,Market competition
11325,Startup_11325,Ecommerce,Canada,Tier2,2021,1,0,3,6300175,2014,6,1,0,9,120949.890625,203010.3125,Not Profitable,5957,9.8100004196167,3,1,36474980,10275198,Remote,4,closed,Strategic shutdown
11326,Startup_11326,FoodTech,Germany,Tier2,2021,5,1,3,92382.5625,2011,3,1,1,33,177098.8125,342012.375,Profitable,3579,42.2299995422363,4,2,112511048,7437032,Hybrid,2,closed,Founder conflict
11327,Startup_11327,FoodTech,Germany,Tier2,2008,1,0,0,21436270,2015,4,0,1,14,87565.9921875,1219247.5,Not Profitable,1197,21.9699993133545,5,1,60402640,52862108,Office,3,operating,Operating
11328,Startup_11328,FoodTech,France,Tier1,2014,5,0,4,2834235.75,2019,7,0,1,18,291667.9375,3484208.25,Break-even,5996,15.3199996948242,1,0,47839952,1179968.5,Remote,4,closed,Regulatory issues
11329,Startup_11329,Fintech,USA,Tier1,2012,4,0,3,32621856,2024,3,0,1,20,118999.421875,340006.46875,Not Profitable,2742,57.4599990844727,2,0,22688240,139248272,Remote,1,operating,Ran out of cash
11330,Startup_11330,SaaS,Singapore,Tier1,2020,4,0,2,1317051.375,2009,8,1,1,3,273031.9375,168948.0625,Break-even,16451,2.9300000667572,4,0,138876832,769588.3125,Office,6,closed,Regulatory issues
11331,Startup_11331,HealthTech,France,Tier1,2002,4,1,0,1836161.125,2013,4,1,0,12,196176.21875,1219247.5,Not Profitable,2957,61.4000015258789,6,0,74743136,6707820.5,Office,4,closed,Product-market fit failure
11332,Startup_11332,EdTech,France,Tier2,2018,2,1,0,10614977,2018,4,0,0,12,33079.5859375,520139.28125,Profitable,16199,12.4700002670288,7,2,166994704,7097579,Remote,3,closed,Operating
11333,Startup_11333,TravelTech,Australia,Tier2,2001,2,1,5,263322.90625,2011,7,0,1,20,203111.859375,609797.1875,Break-even,2957,26.4699993133545,6,2,62678268,12779704,Office,5,closed,Product-market fit failure
11334,Startup_11334,FoodTech,Australia,Tier1,2017,2,0,5,1131354.25,2019,4,0,0,26,178703.46875,1440174,Profitable,8508,41.439998626709,4,0,1164534656,8206973.5,Remote,4,closed,Market competition
11335,Startup_11335,TravelTech,Brazil,Tier1,2013,4,0,3,337978.25,2020,6,0,1,21,189463.96875,309960.875,Not Profitable,5665,26.4699993133545,4,0,22966612,8932885,Office,5,closed,Product-market fit failure
11336,Startup_11336,AI,Australia,Tier1,2021,3,0,2,755836.5,2008,3,1,0,20,42199.23828125,125542.9296875,Not Profitable,1809,9.30000019073486,10,2,38571960,3486311,Remote,2,closed,Operating
11337,Startup_11337,Fintech,Singapore,Tier1,2023,4,0,0,37724544,2009,6,0,1,23,1872717.875,3247421.5,Not Profitable,7156,12.9700002670288,4,1,2091472000,533877.25,Office,3,acquired,Operating
11338,Startup_11338,ClimateTech,Netherlands,Tier1,2012,5,0,0,761567.625,2024,0,1,1,94,112779.8828125,656282.125,Not Profitable,3607,27.7999992370605,5,0,53117528,835254.75,Remote,3,closed,Operating
11339,Startup_11339,FoodTech,Brazil,Tier1,2023,1,0,0,1073709.75,2022,5,1,1,53,901646.6875,1346921.25,Profitable,3538,34.810001373291,5,1,62817908,18119660,Remote,3,operating,Operating
11340,Startup_11340,AI,UK,Tier1,2007,5,0,1,47796.94140625,2008,10,0,1,30,NULL,1219247.5,Break-even,8866,11.25,7,0,19436128,45826740,Remote,6,operating,Product-market fit failure
11341,Startup_11341,EdTech,Israel,Tier3,2009,1,1,7,1244836.375,2006,0,0,0,73,NULL,1219247.5,Profitable,1455,43.8300018310547,4,0,455999680,21654314,Remote,0,acquired,Operating
11342,Startup_11342,EdTech,UK,Tier1,2022,5,0,3,31993.41015625,2022,7,1,1,338,210926.609375,144847.296875,Not Profitable,2957,54.3699989318848,5,1,6340448.5,2097089.375,Hybrid,5,closed,Ran out of cash
11343,Startup_11343,HealthTech,Germany,Tier2,2001,1,0,2,5083393,2014,5,0,0,15,212478.859375,710759.375,Profitable,4387,26.4699993133545,7,1,176445760,8932885,Remote,3,closed,Product-market fit failure
11344,Startup_11344,Cybersecurity,France,Tier2,2009,3,0,3,10468873,2018,0,0,1,48,426370.09375,928881.5,Break-even,4885,26.4699993133545,4,1,10780390,1714237.75,Remote,5,operating,Ran out of cash
11345,Startup_11345,HealthTech,Singapore,Tier1,2001,1,0,2,6346504.5,2012,8,1,0,14,126383.5859375,1219247.5,Profitable,2537,56.7700004577637,7,1,11646417,15380652,Remote,3,operating,Market competition
11346,Startup_11346,SaaS,Netherlands,Tier2,2022,4,0,4,333671.71875,2022,8,1,1,50,1393146.875,104821.5078125,Not Profitable,1960,57.7299995422363,3,3,29031558,8932885,Remote,3,acquired,Regulatory issues
11347,Startup_11347,TravelTech,Netherlands,Tier1,2003,5,0,0,2961194,2007,1,0,1,41,92990.828125,4464183,Not Profitable,1245,26.4699993133545,5,2,306770880,8932885,Hybrid,4,acquired,Ran out of cash
11348,Startup_11348,Gaming,Brazil,Tier1,2021,2,1,0,6330523,2016,5,0,0,6,12048.48046875,11582199,Not Profitable,12908,34.25,3,1,49558608,8932885,Hybrid,0,closed,Acquired talent
11349,Startup_11349,EdTech,UK,Tier1,2008,3,1,2,1827992.25,2022,7,1,1,42,131154.90625,44311.58984375,Profitable,2487,9.39999961853027,11,2,93404656,1069804.625,Remote,3,closed,Ran out of cash
11350,Startup_11350,Gaming,France,Tier2,2020,5,0,0,469734.03125,2009,0,0,1,20,NULL,136653.703125,Not Profitable,17323,31.7099990844727,5,0,5039468,3337107.75,Office,4,operating,Strategic shutdown
11351,Startup_11351,Fintech,Singapore,Tier1,2009,3,0,3,13534657,2006,5,0,0,40,228378.4375,1219247.5,Not Profitable,1291,26.4699993133545,4,1,12037932,48652548,Office,4,operating,Market competition
11352,Startup_11352,Ecommerce,Canada,Tier1,2003,2,1,4,532772.0625,2022,0,1,1,21,729240,3850131.5,Break-even,1681,26.4699993133545,3,1,63658840,97126696,Hybrid,5,closed,Operating
11353,Startup_11353,FoodTech,Canada,Tier1,2002,2,0,6,6647420.5,2006,8,1,1,13,58356.67578125,1219247.5,Not Profitable,3353,34.0499992370605,1,1,47095324,198300.625,Hybrid,1,operating,Ran out of cash
11354,Startup_11354,Fintech,Canada,Tier1,2006,2,0,2,3369287.5,2023,0,0,0,85,520994.28125,1219247.5,Not Profitable,2957,64.8300018310547,6,1,6867414,3265824.5,Hybrid,1,operating,Operating
11355,Startup_11355,Logistics,Israel,Tier2,2022,2,0,3,29941520,2020,1,0,1,14,112817.953125,757419.0625,Break-even,6683,26.4699993133545,5,1,43358432,8932885,Office,0,closed,Market competition
11356,Startup_11356,EdTech,Australia,Tier2,2022,2,0,0,103235504,2018,3,0,0,33,606641.125,483043.0625,Break-even,13941,15.1000003814697,4,1,34539916,15506828,Remote,5,closed,Operating
11357,Startup_11357,AI,Netherlands,Tier1,2015,4,0,3,1394988.25,2021,4,1,0,65,204467.546875,42434.1640625,Not Profitable,2957,40.8400001525879,3,1,160437008,8932885,Hybrid,2,closed,Operating
11358,Startup_11358,TravelTech,Israel,Tier1,2004,1,1,2,557248.4375,2011,11,0,0,20,1829094,1219247.5,Break-even,2957,21.3199996948242,6,1,161177552,14090902,Remote,1,operating,Ran out of cash
11359,Startup_11359,Gaming,Israel,Tier3,2012,2,1,3,3320476.75,2005,3,0,1,57,766453,1219247.5,Not Profitable,279,26.4699993133545,4,1,27255418,8932885,Office,5,acquired,Ran out of cash
11360,Startup_11360,HealthTech,Singapore,Tier2,2009,5,0,4,3445245,2019,7,1,1,6,NULL,15778096,Not Profitable,1377,36.9000015258789,5,1,52946968,5700700,Office,1,closed,Ran out of cash
11361,Startup_11361,Ecommerce,Singapore,Tier2,2023,5,0,0,8200234.5,2024,5,1,0,84,NULL,1598408.75,Not Profitable,2957,5.94000005722046,5,1,82784648,8932885,Office,4,operating,Operating
11362,Startup_11362,Cybersecurity,Germany,Tier1,2001,2,0,3,1047076.6875,2018,3,1,0,162,24372.392578125,1673907.375,Profitable,984,26.4699993133545,2,1,265277872,8932885,Office,3,operating,Market competition
11363,Startup_11363,Fintech,Brazil,Tier1,2015,3,0,3,1052184.25,2013,10,1,1,7,NULL,459282.09375,Profitable,5779,26.4699993133545,4,3,134973040,342320.71875,Hybrid,3,closed,Ran out of cash
11364,Startup_11364,Cybersecurity,India,Tier2,2019,2,0,3,2839357.25,2008,4,0,1,4,65522.7890625,419425.75,Profitable,2957,15.6599998474121,9,0,2960390400,6130783.5,Office,3,ipo,Ran out of cash
11365,Startup_11365,ClimateTech,Canada,Tier1,2000,4,1,3,5139994.5,2014,9,0,1,6,131998.8125,1865103.125,Not Profitable,5297,26.4699993133545,3,1,10170430,2386273,Remote,3,operating,Ran out of cash
11366,Startup_11366,Logistics,USA,Tier2,2005,1,0,6,595812.6875,2006,7,1,0,15,167123.421875,1219247.5,Not Profitable,97715,13.1599998474121,6,2,50331948,100247952,Hybrid,4,operating,Founder conflict
11367,Startup_11367,Gaming,France,Tier2,2021,5,0,3,2707643.5,2015,7,0,0,12,937752,1523708.5,Not Profitable,720,21.4400005340576,4,1,21105314,5147767.5,Office,5,operating,Operating
11368,Startup_11368,Gaming,India,Tier1,2018,2,1,0,2905209.25,2009,0,1,0,19,397272.96875,1219247.5,Profitable,8162,21.1399993896484,6,0,1761808384,8932885,Remote,1,operating,Product-market fit failure
11369,Startup_11369,FoodTech,USA,Tier2,2000,1,1,5,8762649,2018,4,0,1,14,476262.59375,1422479.875,Profitable,9831,47.9300003051758,6,2,76203424,2133597.75,Remote,3,closed,Product-market fit failure
11370,Startup_11370,AI,Singapore,Tier1,2004,1,1,1,2891074.25,2006,4,0,0,6,NULL,3304624.5,Not Profitable,1283,26.4699993133545,3,0,158306928,1333371.125,Hybrid,3,operating,Operating
11371,Startup_11371,ClimateTech,India,Tier2,2011,2,1,3,3320476.75,2010,3,0,0,7,1017926.3125,3027573,Break-even,3387,26.4699993133545,6,0,35815532,964850.6875,Hybrid,5,closed,Regulatory issues
11372,Startup_11372,AI,Netherlands,Tier3,2016,1,1,1,8752101,2008,4,0,0,15,203057.953125,326430.40625,Not Profitable,5079,26.4699993133545,6,1,38717632,718843.5,Hybrid,2,operating,Operating
11373,Startup_11373,SaaS,Germany,Tier3,2018,5,0,6,227175.46875,2015,4,0,0,20,288825.21875,106308.4140625,Not Profitable,2251,7.69000005722046,3,0,126266312,9392592,Office,6,closed,Operating
11374,Startup_11374,HealthTech,Canada,Tier2,2007,2,0,1,2305972,2020,2,1,0,15,324249.03125,79932.140625,Not Profitable,35666,35.3600006103516,6,0,107255328,9859207,Office,3,operating,Operating
11375,Startup_11375,EdTech,Australia,Tier1,2009,3,0,4,18641102,2020,2,0,1,8,NULL,84534.1953125,Not Profitable,3180,12.8999996185303,4,1,648817536,8932885,Hybrid,3,operating,Operating
11376,Startup_11376,EdTech,France,Tier2,2002,2,0,0,810158.8125,2021,3,0,1,7,92593.828125,3346035.25,Not Profitable,20733,27.9400005340576,8,1,314512256,10735492,Hybrid,3,closed,Strategic shutdown
11377,Startup_11377,Gaming,USA,Tier2,2008,5,0,4,4898830,2009,3,1,1,12,46347.5859375,1219247.5,Not Profitable,2052,65.5800018310547,13,0,166227712,234238880,Hybrid,3,operating,Founder conflict
11378,Startup_11378,Fintech,Netherlands,Tier1,2006,2,0,1,5745785,2019,0,1,1,8,533464.4375,215097.46875,Not Profitable,2901,21.1499996185303,10,0,164193776,45397528,Office,4,closed,Market competition
11379,Startup_11379,TravelTech,UAE,Tier1,2023,2,0,0,4049119.5,2010,4,1,1,38,32703.470703125,824855.125,Not Profitable,1765,49.8600006103516,6,2,76407376,11052734,Remote,5,operating,Operating
11380,Startup_11380,EdTech,Canada,Tier1,2005,2,0,5,3320476.75,2024,5,1,0,39,224399.609375,1219247.5,Not Profitable,2957,36.8300018310547,0,2,124725592,17209676,Hybrid,2,closed,Operating
11381,Startup_11381,Logistics,Germany,Tier1,2014,4,1,7,3520243,2012,0,1,1,4,202218.84375,1096585.75,Not Profitable,7056,26.4699993133545,5,2,54465516,4909231.5,Remote,1,operating,Ran out of cash
11382,Startup_11382,ClimateTech,Australia,Tier3,2012,4,0,4,1406501.125,2011,0,0,1,20,NULL,1219247.5,Not Profitable,2957,7.19000005722046,4,1,2157032.75,76946600,Office,0,closed,Operating
11383,Startup_11383,Logistics,France,Tier1,2013,5,0,4,1109798.875,2017,0,1,1,2,58508.15234375,4497284.5,Profitable,3415,26.4699993133545,7,1,1119953280,8932885,Remote,3,operating,Operating
11384,Startup_11384,Logistics,Australia,Tier1,2004,1,0,3,13086702,2011,4,0,1,18,316647.90625,10963401,Not Profitable,1590,59.1500015258789,9,0,163485536,13347927,Office,6,closed,Operating
11385,Startup_11385,EdTech,Brazil,Tier1,2023,2,0,3,2070289.25,2013,0,0,0,20,41993.2265625,682754.875,Not Profitable,9419,15.3400001525879,8,3,6945322,1661982.625,Remote,5,closed,Operating
11386,Startup_11386,Fintech,Germany,Tier2,2001,2,0,7,112758856,2011,0,1,0,10,59495.00390625,141525.921875,Profitable,262,25.7999992370605,8,0,305940800,26319338,Hybrid,4,operating,Operating
11387,Startup_11387,HealthTech,Germany,Tier3,2006,4,0,4,366503.34375,2022,6,1,1,20,367760.46875,6341898.5,Not Profitable,28864,25.3400001525879,4,1,192073312,7888897.5,Hybrid,3,closed,Operating
11388,Startup_11388,Ecommerce,France,Tier1,2000,3,0,5,3953877.75,2018,7,1,0,23,NULL,31357622,Not Profitable,2229,55.5200004577637,3,1,330660704,8932885,Hybrid,3,acquired,Operating
11389,Startup_11389,AI,Canada,Tier2,2015,4,0,2,966463.875,2009,0,1,0,10,562991.125,934614.125,Not Profitable,3792,41.9900016784668,5,3,37911836,10511891,Hybrid,3,ipo,Operating
11390,Startup_11390,FoodTech,Canada,Tier1,2006,1,0,4,10443431,2007,0,1,0,34,276476.46875,1394444.625,Not Profitable,22273,27.1800003051758,1,1,122042928,26923208,Remote,3,closed,Market competition
11391,Startup_11391,FoodTech,UAE,Tier1,2014,2,0,6,591308.25,2016,3,1,0,21,27582.0078125,1219247.5,Not Profitable,433,26.4699993133545,7,2,350414208,5185833.5,Hybrid,3,closed,Strategic shutdown
11392,Startup_11392,FoodTech,UK,Tier2,2005,2,0,3,17610186,2015,4,1,1,20,528447.0625,1805233.125,Not Profitable,2019,23.1299991607666,3,1,182954752,8932885,Hybrid,0,operating,Market competition
11393,Startup_11393,Logistics,Canada,Tier1,2019,5,0,1,3320476.75,2007,8,1,1,7,90426.8359375,1957782.625,Not Profitable,8974,33.310001373291,7,1,136830544,14050590,Office,3,closed,Operating
11394,Startup_11394,Fintech,Canada,Tier1,2018,3,0,0,676570.375,2007,1,0,1,17,NULL,1219247.5,Not Profitable,2957,27.9500007629395,3,0,6420095,10772716,Office,4,closed,Regulatory issues
11395,Startup_11395,ClimateTech,Brazil,Tier1,2008,5,0,2,3320476.75,2017,0,1,1,30,294815.71875,1167543.625,Not Profitable,2957,45.6300010681152,5,0,97135464,10119214,Remote,1,acquired,Operating
11396,Startup_11396,FoodTech,Australia,Tier1,2021,3,0,4,6408300.5,2024,6,1,0,32,88702.234375,6386524.5,Break-even,396,17.2700004577637,3,0,99432392,4583278,Remote,6,operating,Operating
11397,Startup_11397,Gaming,Brazil,Tier1,2005,3,1,2,13680269,2008,6,0,1,21,1291866.75,678803.875,Break-even,22700,26.4699993133545,4,3,116499968,51465872,Remote,3,operating,Operating
11398,Startup_11398,SaaS,Canada,Tier1,2016,3,1,4,3320476.75,2005,2,1,1,6,195338.53125,14020708,Not Profitable,762,33.060001373291,5,0,14135745,166582288,Hybrid,2,acquired,Operating
11399,Startup_11399,Logistics,Netherlands,Tier2,2004,3,0,3,2351602.5,2011,3,0,1,6,130393.796875,289463.375,Not Profitable,2331,6.15000009536743,6,1,390920960,7170023.5,Remote,3,closed,Product-market fit failure
11400,Startup_11400,Fintech,UAE,Tier1,2014,5,1,4,76918680,2016,8,0,0,89,149800.953125,720833,Profitable,103,26.9099998474121,3,1,8315943.5,550464064,Office,4,operating,Operating
11401,Startup_11401,Fintech,India,Tier1,2006,2,0,2,19582548,2009,4,1,0,20,143636.609375,1219247.5,Not Profitable,2293,24.4300003051758,4,1,24629954,8932885,Office,4,operating,Operating
11402,Startup_11402,ClimateTech,Brazil,Tier1,2013,2,1,1,783696.625,2005,5,1,0,4,NULL,60030.453125,Profitable,1262,26.4699993133545,4,1,63716228,12479489,Hybrid,3,closed,Operating
11403,Startup_11403,AI,Israel,Tier3,2019,5,0,0,3463144.25,2022,6,0,1,12,109812.328125,5593446.5,Not Profitable,104,7.42000007629395,5,1,36949892,14003893,Hybrid,3,operating,Market competition
11404,Startup_11404,FoodTech,India,Tier2,2017,4,1,6,71337192,2013,3,0,1,82,147852.171875,1188291.25,Not Profitable,5873,26.4699993133545,5,1,52205524,432278.15625,Hybrid,6,closed,Product-market fit failure
11405,Startup_11405,Cybersecurity,USA,Tier3,2021,1,1,6,3320476.75,2018,1,1,0,1,122031.0546875,2996337.25,Profitable,2957,30.5799999237061,3,1,583111936,8932885,Remote,5,operating,Operating
11406,Startup_11406,Ecommerce,Netherlands,Tier1,2023,3,0,0,3421765.25,2022,0,0,1,18,129337.5234375,31219336,Break-even,6416,41.7000007629395,11,2,14523947,503724.28125,Hybrid,1,closed,Operating
11407,Startup_11407,Logistics,Singapore,Tier2,2016,5,0,0,1789801,2010,6,1,0,12,771392.1875,1219247.5,Not Profitable,2957,34.7000007629395,8,1,20871810,8932885,Office,0,closed,Operating
11408,Startup_11408,SaaS,UK,Tier1,2017,3,0,4,634772.625,2024,8,1,0,57,526615.375,1199180.25,Not Profitable,4035,26.4699993133545,6,1,1597861.5,1041150.8125,Office,1,closed,Operating
11409,Startup_11409,Fintech,USA,Tier2,2001,3,0,2,2903756.5,2024,3,1,1,7,393182.21875,5179804,Not Profitable,2752,26.4699993133545,2,0,223823312,88101880,Remote,6,closed,Operating
11410,Startup_11410,SaaS,Singapore,Tier1,2017,3,0,3,2662696.5,2015,2,1,0,64,1245313,320053.4375,Profitable,3292,30.4500007629395,6,2,69838008,7651086.5,Office,3,operating,Market competition
11411,Startup_11411,Fintech,Netherlands,Tier2,2013,5,0,4,349547.65625,2009,3,0,1,7,897279.4375,580300.25,Not Profitable,9512,26.4699993133545,4,2,191458480,8932885,Hybrid,4,acquired,Regulatory issues
11412,Startup_11412,HealthTech,Brazil,Tier1,2003,2,0,1,891223.9375,2008,5,0,0,16,318676.5,1843391.75,Not Profitable,162,10.3299999237061,6,1,1204657408,4721852,Office,3,closed,Regulatory issues
11413,Startup_11413,AI,Israel,Tier1,2006,4,0,5,13646627,2015,0,1,1,6,NULL,1219247.5,Not Profitable,4693,43.2000007629395,4,0,261439456,6582279,Remote,0,operating,Ran out of cash
11414,Startup_11414,Gaming,Singapore,Tier2,2006,4,1,6,549373.0625,2011,8,1,1,31,60546.9921875,1283478.75,Not Profitable,6504,12.5900001525879,2,0,485712512,1180215.75,Office,3,ipo,Operating
11415,Startup_11415,HealthTech,Netherlands,Tier3,2000,5,0,0,2446518.25,2021,0,0,1,25,43700.79296875,8575080,Break-even,2957,4.07000017166138,5,1,11989295,25055682,Office,3,operating,Operating
11416,Startup_11416,TravelTech,Singapore,Tier1,2007,1,0,0,6556120.5,2006,13,1,1,23,1485721.5,200112.703125,Not Profitable,711,26.4699993133545,4,0,217426528,2573492.25,Remote,0,closed,Operating
11417,Startup_11417,FoodTech,USA,Tier3,2019,4,0,3,7129796,2024,5,1,1,45,337963.5625,93726.75,Not Profitable,2957,58.7799987792969,1,1,14470946,8932885,Office,1,closed,Founder conflict
11418,Startup_11418,TravelTech,Canada,Tier1,2023,4,0,6,34434120,2010,0,1,1,12,133794.34375,430461.15625,Not Profitable,4679,50.0400009155273,6,1,54960912,1966871.5,Hybrid,1,operating,Product-market fit failure
